Delay,CDF
7.800000000000000000e+01,7.374322791986896997e-01
7.800000000000000000e+01,7.375582713871740026e-01
7.800000000000000000e+01,7.376842635756583055e-01
7.800000000000000000e+01,7.378102557641426085e-01
7.800000000000000000e+01,7.379362479526269114e-01
7.800000000000000000e+01,7.380622401411112143e-01
7.800000000000000000e+01,7.381882323295955173e-01
7.800000000000000000e+01,7.383142245180799312e-01
7.800000000000000000e+01,7.384402167065642342e-01
7.800000000000000000e+01,7.385662088950485371e-01
7.800000000000000000e+01,7.386922010835328400e-01
7.800000000000000000e+01,7.388181932720171430e-01
7.800000000000000000e+01,7.389441854605014459e-01
7.800000000000000000e+01,7.390701776489857489e-01
7.800000000000000000e+01,7.391961698374700518e-01
7.800000000000000000e+01,7.393221620259543547e-01
7.800000000000000000e+01,7.394481542144386577e-01
7.800000000000000000e+01,7.395741464029230716e-01
7.800000000000000000e+01,7.397001385914073746e-01
7.800000000000000000e+01,7.398261307798916775e-01
7.900000000000000000e+01,7.399521229683759804e-01
7.900000000000000000e+01,7.400781151568602834e-01
7.900000000000000000e+01,7.402041073453445863e-01
7.900000000000000000e+01,7.403300995338288892e-01
7.900000000000000000e+01,7.404560917223131922e-01
7.900000000000000000e+01,7.405820839107974951e-01
7.900000000000000000e+01,7.407080760992817980e-01
7.900000000000000000e+01,7.408340682877662120e-01
7.900000000000000000e+01,7.409600604762505149e-01
7.900000000000000000e+01,7.410860526647348179e-01
7.900000000000000000e+01,7.412120448532191208e-01
7.900000000000000000e+01,7.413380370417034237e-01
7.900000000000000000e+01,7.414640292301877267e-01
7.900000000000000000e+01,7.415900214186720296e-01
7.900000000000000000e+01,7.417160136071563326e-01
7.900000000000000000e+01,7.418420057956406355e-01
7.900000000000000000e+01,7.419679979841249384e-01
7.900000000000000000e+01,7.420939901726093524e-01
7.900000000000000000e+01,7.422199823610936553e-01
7.900000000000000000e+01,7.423459745495779583e-01
7.900000000000000000e+01,7.424719667380622612e-01
7.900000000000000000e+01,7.425979589265465641e-01
7.900000000000000000e+01,7.427239511150308671e-01
7.900000000000000000e+01,7.428499433035151700e-01
7.900000000000000000e+01,7.429759354919994729e-01
7.900000000000000000e+01,7.431019276804837759e-01
7.900000000000000000e+01,7.432279198689680788e-01
7.900000000000000000e+01,7.433539120574524928e-01
7.900000000000000000e+01,7.434799042459367957e-01
7.900000000000000000e+01,7.436058964344210986e-01
7.900000000000000000e+01,7.437318886229054016e-01
7.900000000000000000e+01,7.438578808113897045e-01
7.900000000000000000e+01,7.439838729998740074e-01
7.900000000000000000e+01,7.441098651883583104e-01
7.900000000000000000e+01,7.442358573768426133e-01
7.900000000000000000e+01,7.443618495653269163e-01
7.900000000000000000e+01,7.444878417538112192e-01
7.900000000000000000e+01,7.446138339422956332e-01
7.900000000000000000e+01,7.447398261307799361e-01
7.900000000000000000e+01,7.448658183192642390e-01
7.900000000000000000e+01,7.449918105077485420e-01
7.900000000000000000e+01,7.451178026962328449e-01
7.900000000000000000e+01,7.452437948847171478e-01
7.900000000000000000e+01,7.453697870732014508e-01
7.900000000000000000e+01,7.454957792616857537e-01
7.900000000000000000e+01,7.456217714501700566e-01
7.900000000000000000e+01,7.457477636386543596e-01
7.900000000000000000e+01,7.458737558271386625e-01
7.900000000000000000e+01,7.459997480156230765e-01
7.900000000000000000e+01,7.461257402041073794e-01
7.900000000000000000e+01,7.462517323925916823e-01
7.900000000000000000e+01,7.463777245810759853e-01
7.900000000000000000e+01,7.465037167695602882e-01
7.900000000000000000e+01,7.466297089580445911e-01
7.900000000000000000e+01,7.467557011465288941e-01
7.900000000000000000e+01,7.468816933350131970e-01
7.900000000000000000e+01,7.470076855234975000e-01
7.900000000000000000e+01,7.471336777119818029e-01
7.900000000000000000e+01,7.472596699004662169e-01
7.900000000000000000e+01,7.473856620889505198e-01
7.900000000000000000e+01,7.475116542774348227e-01
7.900000000000000000e+01,7.476376464659191257e-01
7.900000000000000000e+01,7.477636386544034286e-01
7.900000000000000000e+01,7.478896308428877315e-01
7.900000000000000000e+01,7.480156230313720345e-01
7.900000000000000000e+01,7.481416152198563374e-01
7.900000000000000000e+01,7.482676074083406403e-01
7.900000000000000000e+01,7.483935995968249433e-01
7.900000000000000000e+01,7.485195917853093572e-01
7.900000000000000000e+01,7.486455839737936602e-01
7.900000000000000000e+01,7.487715761622779631e-01
7.900000000000000000e+01,7.488975683507622660e-01
7.900000000000000000e+01,7.490235605392465690e-01
7.900000000000000000e+01,7.491495527277308719e-01
7.900000000000000000e+01,7.492755449162151749e-01
7.900000000000000000e+01,7.494015371046994778e-01
7.900000000000000000e+01,7.495275292931837807e-01
7.900000000000000000e+01,7.496535214816680837e-01
7.900000000000000000e+01,7.497795136701524976e-01
7.900000000000000000e+01,7.499055058586368006e-01
7.900000000000000000e+01,7.500314980471211035e-01
7.900000000000000000e+01,7.501574902356054064e-01
7.900000000000000000e+01,7.502834824240897094e-01
7.900000000000000000e+01,7.504094746125740123e-01
7.900000000000000000e+01,7.505354668010583152e-01
7.900000000000000000e+01,7.506614589895426182e-01
7.900000000000000000e+01,7.507874511780269211e-01
7.900000000000000000e+01,7.509134433665112240e-01
7.900000000000000000e+01,7.510394355549956380e-01
7.900000000000000000e+01,7.511654277434799409e-01
7.900000000000000000e+01,7.512914199319642439e-01
7.900000000000000000e+01,7.514174121204485468e-01
7.900000000000000000e+01,7.515434043089328497e-01
8.000000000000000000e+01,7.516693964974171527e-01
8.000000000000000000e+01,7.517953886859014556e-01
8.000000000000000000e+01,7.519213808743857586e-01
8.000000000000000000e+01,7.520473730628700615e-01
8.000000000000000000e+01,7.521733652513543644e-01
8.000000000000000000e+01,7.522993574398387784e-01
8.000000000000000000e+01,7.524253496283230813e-01
8.000000000000000000e+01,7.525513418168073843e-01
8.000000000000000000e+01,7.526773340052916872e-01
8.000000000000000000e+01,7.528033261937759901e-01
8.000000000000000000e+01,7.529293183822602931e-01
8.000000000000000000e+01,7.530553105707445960e-01
8.000000000000000000e+01,7.531813027592288989e-01
8.000000000000000000e+01,7.533072949477132019e-01
8.000000000000000000e+01,7.534332871361975048e-01
8.000000000000000000e+01,7.535592793246819188e-01
8.000000000000000000e+01,7.536852715131662217e-01
8.000000000000000000e+01,7.538112637016505246e-01
8.000000000000000000e+01,7.539372558901348276e-01
8.000000000000000000e+01,7.540632480786191305e-01
8.000000000000000000e+01,7.541892402671034334e-01
8.000000000000000000e+01,7.543152324555877364e-01
8.000000000000000000e+01,7.544412246440720393e-01
8.000000000000000000e+01,7.545672168325563423e-01
8.000000000000000000e+01,7.546932090210406452e-01
8.000000000000000000e+01,7.548192012095250591e-01
8.000000000000000000e+01,7.549451933980093621e-01
8.000000000000000000e+01,7.550711855864936650e-01
8.000000000000000000e+01,7.551971777749779680e-01
8.000000000000000000e+01,7.553231699634622709e-01
8.000000000000000000e+01,7.554491621519465738e-01
8.000000000000000000e+01,7.555751543404308768e-01
8.000000000000000000e+01,7.557011465289151797e-01
8.000000000000000000e+01,7.558271387173994826e-01
8.000000000000000000e+01,7.559531309058837856e-01
8.000000000000000000e+01,7.560791230943681995e-01
8.000000000000000000e+01,7.562051152828525025e-01
8.000000000000000000e+01,7.563311074713368054e-01
8.000000000000000000e+01,7.564570996598211083e-01
8.000000000000000000e+01,7.565830918483054113e-01
8.000000000000000000e+01,7.567090840367897142e-01
8.000000000000000000e+01,7.568350762252740171e-01
8.000000000000000000e+01,7.569610684137583201e-01
8.000000000000000000e+01,7.570870606022426230e-01
8.000000000000000000e+01,7.572130527907269260e-01
8.000000000000000000e+01,7.573390449792113399e-01
8.000000000000000000e+01,7.574650371676956429e-01
8.000000000000000000e+01,7.575910293561799458e-01
8.000000000000000000e+01,7.577170215446642487e-01
8.000000000000000000e+01,7.578430137331485517e-01
8.000000000000000000e+01,7.579690059216328546e-01
8.000000000000000000e+01,7.580949981101171575e-01
8.000000000000000000e+01,7.582209902986014605e-01
8.000000000000000000e+01,7.583469824870857634e-01
8.000000000000000000e+01,7.584729746755700663e-01
8.000000000000000000e+01,7.585989668640544803e-01
8.000000000000000000e+01,7.587249590525387832e-01
8.000000000000000000e+01,7.588509512410230862e-01
8.000000000000000000e+01,7.589769434295073891e-01
8.000000000000000000e+01,7.591029356179916920e-01
8.000000000000000000e+01,7.592289278064759950e-01
8.000000000000000000e+01,7.593549199949602979e-01
8.000000000000000000e+01,7.594809121834446008e-01
8.000000000000000000e+01,7.596069043719289038e-01
8.000000000000000000e+01,7.597328965604132067e-01
8.000000000000000000e+01,7.598588887488976207e-01
8.000000000000000000e+01,7.599848809373819236e-01
8.000000000000000000e+01,7.601108731258662266e-01
8.000000000000000000e+01,7.602368653143505295e-01
8.000000000000000000e+01,7.603628575028348324e-01
8.000000000000000000e+01,7.604888496913191354e-01
8.000000000000000000e+01,7.606148418798034383e-01
8.000000000000000000e+01,7.607408340682877412e-01
8.000000000000000000e+01,7.608668262567720442e-01
8.000000000000000000e+01,7.609928184452563471e-01
8.000000000000000000e+01,7.611188106337407611e-01
8.000000000000000000e+01,7.612448028222250640e-01
8.000000000000000000e+01,7.613707950107093669e-01
8.000000000000000000e+01,7.614967871991936699e-01
8.000000000000000000e+01,7.616227793876779728e-01
8.000000000000000000e+01,7.617487715761622757e-01
8.000000000000000000e+01,7.618747637646465787e-01
8.100000000000000000e+01,7.620007559531308816e-01
8.100000000000000000e+01,7.621267481416151846e-01
8.100000000000000000e+01,7.622527403300994875e-01
8.100000000000000000e+01,7.623787325185839014e-01
8.100000000000000000e+01,7.625047247070682044e-01
8.100000000000000000e+01,7.626307168955525073e-01
8.100000000000000000e+01,7.627567090840368103e-01
8.100000000000000000e+01,7.628827012725211132e-01
8.100000000000000000e+01,7.630086934610054161e-01
8.100000000000000000e+01,7.631346856494897191e-01
8.100000000000000000e+01,7.632606778379740220e-01
8.100000000000000000e+01,7.633866700264583249e-01
8.100000000000000000e+01,7.635126622149426279e-01
8.100000000000000000e+01,7.636386544034270418e-01
8.100000000000000000e+01,7.637646465919113448e-01
8.100000000000000000e+01,7.638906387803956477e-01
8.100000000000000000e+01,7.640166309688799506e-01
8.100000000000000000e+01,7.641426231573642536e-01
8.100000000000000000e+01,7.642686153458485565e-01
8.100000000000000000e+01,7.643946075343328594e-01
8.100000000000000000e+01,7.645205997228171624e-01
8.100000000000000000e+01,7.646465919113014653e-01
8.100000000000000000e+01,7.647725840997857683e-01
8.100000000000000000e+01,7.648985762882701822e-01
8.100000000000000000e+01,7.650245684767544851e-01
8.100000000000000000e+01,7.651505606652387881e-01
8.100000000000000000e+01,7.652765528537230910e-01
8.100000000000000000e+01,7.654025450422073940e-01
8.100000000000000000e+01,7.655285372306916969e-01
8.100000000000000000e+01,7.656545294191759998e-01
8.100000000000000000e+01,7.657805216076603028e-01
8.100000000000000000e+01,7.659065137961446057e-01
8.100000000000000000e+01,7.660325059846289086e-01
8.100000000000000000e+01,7.661584981731132116e-01
8.100000000000000000e+01,7.662844903615976255e-01
8.100000000000000000e+01,7.664104825500819285e-01
8.100000000000000000e+01,7.665364747385662314e-01
8.100000000000000000e+01,7.666624669270505343e-01
8.100000000000000000e+01,7.667884591155348373e-01
8.100000000000000000e+01,7.669144513040191402e-01
8.100000000000000000e+01,7.670404434925034431e-01
8.100000000000000000e+01,7.671664356809877461e-01
8.100000000000000000e+01,7.672924278694720490e-01
8.100000000000000000e+01,7.674184200579563520e-01
8.100000000000000000e+01,7.675444122464407659e-01
8.100000000000000000e+01,7.676704044349250688e-01
8.100000000000000000e+01,7.677963966234093718e-01
8.100000000000000000e+01,7.679223888118936747e-01
8.100000000000000000e+01,7.680483810003779777e-01
8.100000000000000000e+01,7.681743731888622806e-01
8.100000000000000000e+01,7.683003653773465835e-01
8.100000000000000000e+01,7.684263575658308865e-01
8.100000000000000000e+01,7.685523497543151894e-01
8.100000000000000000e+01,7.686783419427994923e-01
8.200000000000000000e+01,7.688043341312839063e-01
8.200000000000000000e+01,7.689303263197682092e-01
8.200000000000000000e+01,7.690563185082525122e-01
8.200000000000000000e+01,7.691823106967368151e-01
8.200000000000000000e+01,7.693083028852211180e-01
8.200000000000000000e+01,7.694342950737054210e-01
8.200000000000000000e+01,7.695602872621897239e-01
8.200000000000000000e+01,7.696862794506740268e-01
8.200000000000000000e+01,7.698122716391583298e-01
8.200000000000000000e+01,7.699382638276426327e-01
8.200000000000000000e+01,7.700642560161270467e-01
8.200000000000000000e+01,7.701902482046113496e-01
8.200000000000000000e+01,7.703162403930956525e-01
8.200000000000000000e+01,7.704422325815799555e-01
8.200000000000000000e+01,7.705682247700642584e-01
8.200000000000000000e+01,7.706942169585485614e-01
8.200000000000000000e+01,7.708202091470328643e-01
8.200000000000000000e+01,7.709462013355171672e-01
8.200000000000000000e+01,7.710721935240014702e-01
8.200000000000000000e+01,7.711981857124857731e-01
8.200000000000000000e+01,7.713241779009701871e-01
8.200000000000000000e+01,7.714501700894544900e-01
8.200000000000000000e+01,7.715761622779387929e-01
8.200000000000000000e+01,7.717021544664230959e-01
8.200000000000000000e+01,7.718281466549073988e-01
8.200000000000000000e+01,7.719541388433917017e-01
8.200000000000000000e+01,7.720801310318760047e-01
8.200000000000000000e+01,7.722061232203603076e-01
8.200000000000000000e+01,7.723321154088446105e-01
8.200000000000000000e+01,7.724581075973289135e-01
8.200000000000000000e+01,7.725840997858133274e-01
8.200000000000000000e+01,7.727100919742976304e-01
8.200000000000000000e+01,7.728360841627819333e-01
8.200000000000000000e+01,7.729620763512662363e-01
8.200000000000000000e+01,7.730880685397505392e-01
8.200000000000000000e+01,7.732140607282348421e-01
8.200000000000000000e+01,7.733400529167191451e-01
8.200000000000000000e+01,7.734660451052034480e-01
8.200000000000000000e+01,7.735920372936877509e-01
8.200000000000000000e+01,7.737180294821720539e-01
8.200000000000000000e+01,7.738440216706564678e-01
8.200000000000000000e+01,7.739700138591407708e-01
8.200000000000000000e+01,7.740960060476250737e-01
8.200000000000000000e+01,7.742219982361093766e-01
8.200000000000000000e+01,7.743479904245936796e-01
8.200000000000000000e+01,7.744739826130779825e-01
8.200000000000000000e+01,7.745999748015622854e-01
8.200000000000000000e+01,7.747259669900465884e-01
8.200000000000000000e+01,7.748519591785308913e-01
8.200000000000000000e+01,7.749779513670151943e-01
8.200000000000000000e+01,7.751039435554996082e-01
8.200000000000000000e+01,7.752299357439839111e-01
8.200000000000000000e+01,7.753559279324682141e-01
8.200000000000000000e+01,7.754819201209525170e-01
8.200000000000000000e+01,7.756079123094368200e-01
8.200000000000000000e+01,7.757339044979211229e-01
8.200000000000000000e+01,7.758598966864054258e-01
8.200000000000000000e+01,7.759858888748897288e-01
8.200000000000000000e+01,7.761118810633740317e-01
8.200000000000000000e+01,7.762378732518583346e-01
8.200000000000000000e+01,7.763638654403427486e-01
8.200000000000000000e+01,7.764898576288270515e-01
8.200000000000000000e+01,7.766158498173113545e-01
8.200000000000000000e+01,7.767418420057956574e-01
8.200000000000000000e+01,7.768678341942799603e-01
8.200000000000000000e+01,7.769938263827642633e-01
8.200000000000000000e+01,7.771198185712485662e-01
8.200000000000000000e+01,7.772458107597328691e-01
8.200000000000000000e+01,7.773718029482171721e-01
8.200000000000000000e+01,7.774977951367014750e-01
8.200000000000000000e+01,7.776237873251858890e-01
8.200000000000000000e+01,7.777497795136701919e-01
8.200000000000000000e+01,7.778757717021544948e-01
8.200000000000000000e+01,7.780017638906387978e-01
8.200000000000000000e+01,7.781277560791231007e-01
8.200000000000000000e+01,7.782537482676074037e-01
8.200000000000000000e+01,7.783797404560917066e-01
8.200000000000000000e+01,7.785057326445760095e-01
8.200000000000000000e+01,7.786317248330603125e-01
8.200000000000000000e+01,7.787577170215446154e-01
8.200000000000000000e+01,7.788837092100290294e-01
8.200000000000000000e+01,7.790097013985133323e-01
8.200000000000000000e+01,7.791356935869976352e-01
8.200000000000000000e+01,7.792616857754819382e-01
8.200000000000000000e+01,7.793876779639662411e-01
8.200000000000000000e+01,7.795136701524505440e-01
8.200000000000000000e+01,7.796396623409348470e-01
8.200000000000000000e+01,7.797656545294191499e-01
8.200000000000000000e+01,7.798916467179034528e-01
8.200000000000000000e+01,7.800176389063877558e-01
8.200000000000000000e+01,7.801436310948721697e-01
8.200000000000000000e+01,7.802696232833564727e-01
8.200000000000000000e+01,7.803956154718407756e-01
8.200000000000000000e+01,7.805216076603250785e-01
8.200000000000000000e+01,7.806475998488093815e-01
8.200000000000000000e+01,7.807735920372936844e-01
8.200000000000000000e+01,7.808995842257779874e-01
8.200000000000000000e+01,7.810255764142622903e-01
8.300000000000000000e+01,7.811515686027465932e-01
8.300000000000000000e+01,7.812775607912308962e-01
8.300000000000000000e+01,7.814035529797153101e-01
8.300000000000000000e+01,7.815295451681996131e-01
8.300000000000000000e+01,7.816555373566839160e-01
8.300000000000000000e+01,7.817815295451682189e-01
8.300000000000000000e+01,7.819075217336525219e-01
8.300000000000000000e+01,7.820335139221368248e-01
8.300000000000000000e+01,7.821595061106211277e-01
8.300000000000000000e+01,7.822854982991054307e-01
8.300000000000000000e+01,7.824114904875897336e-01
8.300000000000000000e+01,7.825374826760740365e-01
8.300000000000000000e+01,7.826634748645584505e-01
8.300000000000000000e+01,7.827894670530427534e-01
8.300000000000000000e+01,7.829154592415270564e-01
8.300000000000000000e+01,7.830414514300113593e-01
8.300000000000000000e+01,7.831674436184956622e-01
8.300000000000000000e+01,7.832934358069799652e-01
8.300000000000000000e+01,7.834194279954642681e-01
8.300000000000000000e+01,7.835454201839485711e-01
8.300000000000000000e+01,7.836714123724328740e-01
8.300000000000000000e+01,7.837974045609171769e-01
8.300000000000000000e+01,7.839233967494015909e-01
8.300000000000000000e+01,7.840493889378858938e-01
8.300000000000000000e+01,7.841753811263701968e-01
8.300000000000000000e+01,7.843013733148544997e-01
8.300000000000000000e+01,7.844273655033388026e-01
8.300000000000000000e+01,7.845533576918231056e-01
8.300000000000000000e+01,7.846793498803074085e-01
8.300000000000000000e+01,7.848053420687917114e-01
8.300000000000000000e+01,7.849313342572760144e-01
8.300000000000000000e+01,7.850573264457603173e-01
8.300000000000000000e+01,7.851833186342447313e-01
8.300000000000000000e+01,7.853093108227290342e-01
8.300000000000000000e+01,7.854353030112133371e-01
8.300000000000000000e+01,7.855612951996976401e-01
8.300000000000000000e+01,7.856872873881819430e-01
8.300000000000000000e+01,7.858132795766662460e-01
8.400000000000000000e+01,7.859392717651505489e-01
8.400000000000000000e+01,7.860652639536348518e-01
8.400000000000000000e+01,7.861912561421191548e-01
8.400000000000000000e+01,7.863172483306034577e-01
8.400000000000000000e+01,7.864432405190878717e-01
8.400000000000000000e+01,7.865692327075721746e-01
8.400000000000000000e+01,7.866952248960564775e-01
8.400000000000000000e+01,7.868212170845407805e-01
8.400000000000000000e+01,7.869472092730250834e-01
8.400000000000000000e+01,7.870732014615093863e-01
8.400000000000000000e+01,7.871991936499936893e-01
8.400000000000000000e+01,7.873251858384779922e-01
8.400000000000000000e+01,7.874511780269622951e-01
8.400000000000000000e+01,7.875771702154465981e-01
8.400000000000000000e+01,7.877031624039309010e-01
8.400000000000000000e+01,7.878291545924153150e-01
8.400000000000000000e+01,7.879551467808996179e-01
8.400000000000000000e+01,7.880811389693839208e-01
8.400000000000000000e+01,7.882071311578682238e-01
8.400000000000000000e+01,7.883331233463525267e-01
8.400000000000000000e+01,7.884591155348368297e-01
8.400000000000000000e+01,7.885851077233211326e-01
8.400000000000000000e+01,7.887110999118054355e-01
8.400000000000000000e+01,7.888370921002897385e-01
8.400000000000000000e+01,7.889630842887740414e-01
8.400000000000000000e+01,7.890890764772584554e-01
8.400000000000000000e+01,7.892150686657427583e-01
8.400000000000000000e+01,7.893410608542270612e-01
8.400000000000000000e+01,7.894670530427113642e-01
8.400000000000000000e+01,7.895930452311956671e-01
8.400000000000000000e+01,7.897190374196799700e-01
8.400000000000000000e+01,7.898450296081642730e-01
8.400000000000000000e+01,7.899710217966485759e-01
8.400000000000000000e+01,7.900970139851328788e-01
8.400000000000000000e+01,7.902230061736171818e-01
8.400000000000000000e+01,7.903489983621015957e-01
8.400000000000000000e+01,7.904749905505858987e-01
8.400000000000000000e+01,7.906009827390702016e-01
8.400000000000000000e+01,7.907269749275545045e-01
8.400000000000000000e+01,7.908529671160388075e-01
8.400000000000000000e+01,7.909789593045231104e-01
8.400000000000000000e+01,7.911049514930074134e-01
8.400000000000000000e+01,7.912309436814917163e-01
8.400000000000000000e+01,7.913569358699760192e-01
8.400000000000000000e+01,7.914829280584603222e-01
8.400000000000000000e+01,7.916089202469447361e-01
8.400000000000000000e+01,7.917349124354290391e-01
8.400000000000000000e+01,7.918609046239133420e-01
8.400000000000000000e+01,7.919868968123976449e-01
8.400000000000000000e+01,7.921128890008819479e-01
8.400000000000000000e+01,7.922388811893662508e-01
8.400000000000000000e+01,7.923648733778505537e-01
8.400000000000000000e+01,7.924908655663348567e-01
8.400000000000000000e+01,7.926168577548191596e-01
8.400000000000000000e+01,7.927428499433034625e-01
8.400000000000000000e+01,7.928688421317878765e-01
8.400000000000000000e+01,7.929948343202721794e-01
8.400000000000000000e+01,7.931208265087564824e-01
8.400000000000000000e+01,7.932468186972407853e-01
8.400000000000000000e+01,7.933728108857250882e-01
8.400000000000000000e+01,7.934988030742093912e-01
8.400000000000000000e+01,7.936247952626936941e-01
8.400000000000000000e+01,7.937507874511779971e-01
8.400000000000000000e+01,7.938767796396623000e-01
8.400000000000000000e+01,7.940027718281466029e-01
8.400000000000000000e+01,7.941287640166310169e-01
8.400000000000000000e+01,7.942547562051153198e-01
8.400000000000000000e+01,7.943807483935996228e-01
8.400000000000000000e+01,7.945067405820839257e-01
8.400000000000000000e+01,7.946327327705682286e-01
8.400000000000000000e+01,7.947587249590525316e-01
8.400000000000000000e+01,7.948847171475368345e-01
8.400000000000000000e+01,7.950107093360211374e-01
8.400000000000000000e+01,7.951367015245054404e-01
8.400000000000000000e+01,7.952626937129897433e-01
8.400000000000000000e+01,7.953886859014741573e-01
8.400000000000000000e+01,7.955146780899584602e-01
8.400000000000000000e+01,7.956406702784427631e-01
8.400000000000000000e+01,7.957666624669270661e-01
8.400000000000000000e+01,7.958926546554113690e-01
8.400000000000000000e+01,7.960186468438956719e-01
8.400000000000000000e+01,7.961446390323799749e-01
8.400000000000000000e+01,7.962706312208642778e-01
8.400000000000000000e+01,7.963966234093485808e-01
8.400000000000000000e+01,7.965226155978328837e-01
8.400000000000000000e+01,7.966486077863172977e-01
8.400000000000000000e+01,7.967745999748016006e-01
8.400000000000000000e+01,7.969005921632859035e-01
8.400000000000000000e+01,7.970265843517702065e-01
8.400000000000000000e+01,7.971525765402545094e-01
8.400000000000000000e+01,7.972785687287388123e-01
8.400000000000000000e+01,7.974045609172231153e-01
8.400000000000000000e+01,7.975305531057074182e-01
8.400000000000000000e+01,7.976565452941917211e-01
8.400000000000000000e+01,7.977825374826760241e-01
8.400000000000000000e+01,7.979085296711604380e-01
8.400000000000000000e+01,7.980345218596447410e-01
8.400000000000000000e+01,7.981605140481290439e-01
8.400000000000000000e+01,7.982865062366133468e-01
8.400000000000000000e+01,7.984124984250976498e-01
8.400000000000000000e+01,7.985384906135819527e-01
8.400000000000000000e+01,7.986644828020662557e-01
8.400000000000000000e+01,7.987904749905505586e-01
8.400000000000000000e+01,7.989164671790348615e-01
8.400000000000000000e+01,7.990424593675191645e-01
8.400000000000000000e+01,7.991684515560035784e-01
8.400000000000000000e+01,7.992944437444878814e-01
8.400000000000000000e+01,7.994204359329721843e-01
8.400000000000000000e+01,7.995464281214564872e-01
8.400000000000000000e+01,7.996724203099407902e-01
8.400000000000000000e+01,7.997984124984250931e-01
8.400000000000000000e+01,7.999244046869093960e-01
8.400000000000000000e+01,8.000503968753936990e-01
8.400000000000000000e+01,8.001763890638780019e-01
8.400000000000000000e+01,8.003023812523623048e-01
8.400000000000000000e+01,8.004283734408467188e-01
8.400000000000000000e+01,8.005543656293310217e-01
8.400000000000000000e+01,8.006803578178153247e-01
8.400000000000000000e+01,8.008063500062996276e-01
8.400000000000000000e+01,8.009323421947839305e-01
8.400000000000000000e+01,8.010583343832682335e-01
8.400000000000000000e+01,8.011843265717525364e-01
8.400000000000000000e+01,8.013103187602368394e-01
8.400000000000000000e+01,8.014363109487211423e-01
8.400000000000000000e+01,8.015623031372054452e-01
8.400000000000000000e+01,8.016882953256898592e-01
8.400000000000000000e+01,8.018142875141741621e-01
8.400000000000000000e+01,8.019402797026584651e-01
8.400000000000000000e+01,8.020662718911427680e-01
8.400000000000000000e+01,8.021922640796270709e-01
8.400000000000000000e+01,8.023182562681113739e-01
8.400000000000000000e+01,8.024442484565956768e-01
8.400000000000000000e+01,8.025702406450799797e-01
8.400000000000000000e+01,8.026962328335642827e-01
8.400000000000000000e+01,8.028222250220485856e-01
8.400000000000000000e+01,8.029482172105329996e-01
8.400000000000000000e+01,8.030742093990173025e-01
8.400000000000000000e+01,8.032002015875016054e-01
8.400000000000000000e+01,8.033261937759859084e-01
8.400000000000000000e+01,8.034521859644702113e-01
8.400000000000000000e+01,8.035781781529545142e-01
8.400000000000000000e+01,8.037041703414388172e-01
8.400000000000000000e+01,8.038301625299231201e-01
8.400000000000000000e+01,8.039561547184074231e-01
8.400000000000000000e+01,8.040821469068917260e-01
8.400000000000000000e+01,8.042081390953761399e-01
8.400000000000000000e+01,8.043341312838604429e-01
8.400000000000000000e+01,8.044601234723447458e-01
8.400000000000000000e+01,8.045861156608290488e-01
8.400000000000000000e+01,8.047121078493133517e-01
8.400000000000000000e+01,8.048381000377976546e-01
8.400000000000000000e+01,8.049640922262819576e-01
8.400000000000000000e+01,8.050900844147662605e-01
8.400000000000000000e+01,8.052160766032505634e-01
8.400000000000000000e+01,8.053420687917348664e-01
8.400000000000000000e+01,8.054680609802192803e-01
8.400000000000000000e+01,8.055940531687035833e-01
8.400000000000000000e+01,8.057200453571878862e-01
8.500000000000000000e+01,8.058460375456721891e-01
8.500000000000000000e+01,8.059720297341564921e-01
8.500000000000000000e+01,8.060980219226407950e-01
8.500000000000000000e+01,8.062240141111250979e-01
8.500000000000000000e+01,8.063500062996094009e-01
8.500000000000000000e+01,8.064759984880937038e-01
8.500000000000000000e+01,8.066019906765780068e-01
8.500000000000000000e+01,8.067279828650624207e-01
8.500000000000000000e+01,8.068539750535467237e-01
8.500000000000000000e+01,8.069799672420310266e-01
8.500000000000000000e+01,8.071059594305153295e-01
8.500000000000000000e+01,8.072319516189996325e-01
8.500000000000000000e+01,8.073579438074839354e-01
8.500000000000000000e+01,8.074839359959682383e-01
8.500000000000000000e+01,8.076099281844525413e-01
8.500000000000000000e+01,8.077359203729368442e-01
8.500000000000000000e+01,8.078619125614211471e-01
8.500000000000000000e+01,8.079879047499055611e-01
8.500000000000000000e+01,8.081138969383898640e-01
8.500000000000000000e+01,8.082398891268741670e-01
8.500000000000000000e+01,8.083658813153584699e-01
8.500000000000000000e+01,8.084918735038427728e-01
8.500000000000000000e+01,8.086178656923270758e-01
8.500000000000000000e+01,8.087438578808113787e-01
8.500000000000000000e+01,8.088698500692956816e-01
8.500000000000000000e+01,8.089958422577799846e-01
8.500000000000000000e+01,8.091218344462642875e-01
8.500000000000000000e+01,8.092478266347485905e-01
8.500000000000000000e+01,8.093738188232330044e-01
8.500000000000000000e+01,8.094998110117173074e-01
8.500000000000000000e+01,8.096258032002016103e-01
8.500000000000000000e+01,8.097517953886859132e-01
8.500000000000000000e+01,8.098777875771702162e-01
8.500000000000000000e+01,8.100037797656545191e-01
8.500000000000000000e+01,8.101297719541388220e-01
8.500000000000000000e+01,8.102557641426231250e-01
8.500000000000000000e+01,8.103817563311074279e-01
8.500000000000000000e+01,8.105077485195917308e-01
8.500000000000000000e+01,8.106337407080761448e-01
8.500000000000000000e+01,8.107597328965604477e-01
